resourceinstanceidfrom,relationshiptype,resourceinstanceidto,dateended,notes
3667b6b8-b5c8-41a7-b806-dae53fd4befc,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
6046e2ea-ba58-4b0b-bca1-b10261cef9da,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
3c666203-67de-4197-b4ff-ef3ea3584ff7,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
4ac632b2-f04f-4ef8-b266-c9ad3293075c,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
b736a8da-62f4-4f30-930d-b86e3413001f,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
306c734a-309f-4138-b618-0a58fb44da51,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
946880fc-23ba-4b96-85eb-c06c349ea383,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
2b30ecc8-2720-4d95-a1c6-9b9862a161bb,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
a4d08a90-54c7-44c7-b6b2-67ee5daf2b96,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
87b7b787-c03b-4649-83c2-ee4d2eaabc1e,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
e3586a41-26ea-4290-a1a1-20e87767a607,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
7225c980-e039-4288-806f-4e9136f3902c,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
d3d0b4a4-5b78-4294-8bf1-933211a22fa2,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
8fe905b6-0592-4c39-ac10-c8f409f4d527,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
87bd76be-c99e-445c-9ea5-8ef0ea46d680,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
bd917313-d03a-4181-b09a-654814581417,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
7f284bad-deb1-43e3-be58-c7924898754b,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
d2977978-c3f9-4a27-8184-bc635f4d1904,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
c57007cc-fa7c-4b14-8c10-77967784825b,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
6f3437d5-6db4-45f0-8d96-d0b0cdd41dcf,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
0b1bfbd5-dc92-452b-a10b-c65b87f3ccee,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
ff2bed88-9dbe-447e-82b9-4a759513625a,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
25a1c3da-499d-49fa-9a90-0cb15c1a35cd,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
ffa07b6e-732c-4d59-bcc5-031775a13c13,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
fb41b40e-8bad-4177-92c0-e7ef54c85406,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
f5e2f343-6820-441d-9658-e3d801d99d1d,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
21d1d1c4-5b8c-4212-8d65-22c9acb81cac,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
903e3e5a-541c-41fc-909d-12cdbd2907a7,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
9f88621f-e808-48c6-8ac2-711c8ae065af,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
3cced3b9-0c52-4415-a922-83f95e64f625,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
fdd61144-ae4a-45dd-aa64-0679fac17643,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
c8488c29-01f2-4043-b2a7-c9eb1b0ec58a,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
eb2fa820-b11f-49d0-b0f0-f023e1b87c6d,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
40d37fc4-3d7c-4b6e-a5eb-4c3913affba6,http://www.cidoc-crm.org/cidoc-crm/P67,17f8362e-25f9-4aad-81e8-bf580adc93a1,,
3bdd560d-3e4d-46cc-b8f6-5ac1504df9a4,http://www.cidoc-crm.org/cidoc-crm/P67,0f51f9a4-e887-49e7-b94a-20c546e8ac7e,,
7fcffc0b-280f-4c80-a381-c8a8b3221950,http://www.cidoc-crm.org/cidoc-crm/P67,0f51f9a4-e887-49e7-b94a-20c546e8ac7e,,
7bcc97d9-0ae0-4fbc-89bd-93fd608223aa,http://www.cidoc-crm.org/cidoc-crm/P67,0f51f9a4-e887-49e7-b94a-20c546e8ac7e,,
faab91a2-bab9-447e-849b-23029be7cd02,http://www.cidoc-crm.org/cidoc-crm/P67,0f51f9a4-e887-49e7-b94a-20c546e8ac7e,,
faab91a2-bab9-447e-849b-23029be7cd02,http://www.cidoc-crm.org/cidoc-crm/P67,ce1161b8-1eca-47b9-ba82-41a6c8655a05,,
ee61a110-7f7c-49dc-af18-f1d25b263df7,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
24b52a1d-78c9-4b79-b6dd-9bc1826fab0b,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
16466e82-01ad-4b43-b430-84498422dc71,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
dae44397-ad1a-4a48-bd2e-442b3670477a,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
dae44397-ad1a-4a48-bd2e-442b3670477a,http://www.cidoc-crm.org/cidoc-crm/P67,80f90b1c-f2c1-4e36-88f1-ab4ea0c4871f,,
dae44397-ad1a-4a48-bd2e-442b3670477a,http://www.cidoc-crm.org/cidoc-crm/P67,ae27c33b-ce37-420f-a255-33c17112f846,,
f437595e-f634-4cdc-815b-a2cd1ccc2741,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
f437595e-f634-4cdc-815b-a2cd1ccc2741,http://www.cidoc-crm.org/cidoc-crm/P67,80f90b1c-f2c1-4e36-88f1-ab4ea0c4871f,,
f437595e-f634-4cdc-815b-a2cd1ccc2741,http://www.cidoc-crm.org/cidoc-crm/P67,ae27c33b-ce37-420f-a255-33c17112f846,,
fdb12ef7-276a-4d41-ac82-d77b1e31d363,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
fdb12ef7-276a-4d41-ac82-d77b1e31d363,http://www.cidoc-crm.org/cidoc-crm/P67,80f90b1c-f2c1-4e36-88f1-ab4ea0c4871f,,
fdb12ef7-276a-4d41-ac82-d77b1e31d363,http://www.cidoc-crm.org/cidoc-crm/P67,ae27c33b-ce37-420f-a255-33c17112f846,,
cfd94c6c-555d-4abf-8ce4-417a8d320aee,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
23e06b0f-91a2-4e6c-94b3-df33bcde263a,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
48858731-a547-4fe6-9ae3-2af490715532,http://www.cidoc-crm.org/cidoc-crm/P67,5727650f-345f-4bf8-b176-ad7b2623b388,,
dc50190a-3d2f-4cdb-8b49-30ba6bd7403c,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
e417f30d-873b-42a8-8408-fcb243ffdc1b,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
c7d273cb-3249-4824-be4f-b5d2befd3845,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
b7c4109f-dcf8-407f-aa6a-03d5e3fd8268,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
aef16c38-184a-4b2e-8d20-96a66306a87e,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
42e478f5-3606-4cfb-ae5e-ebda198a3940,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
6cc6548e-3efa-49c8-ae39-ac5ac2ca82bb,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
7dc4ee69-9801-47e9-af3d-3be84c0cf8b1,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
04c79738-c1e0-4fc1-9309-4e719b966980,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
c977081f-08f0-4c12-8c3d-ac651888a498,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
019890d1-2495-4d69-a6be-6d748e786bfe,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
30a76a7c-0c8e-481d-893c-5222c2ebf0cc,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
71d96d3b-f40c-4bca-ab19-0ca598933d85,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
2d5f9830-949f-4069-b691-98505b622cc9,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
2d5f9830-949f-4069-b691-98505b622cc9,http://www.cidoc-crm.org/cidoc-crm/P67,fbc1d841-6596-4353-a78a-51d9c640cc53,,
2d5f9830-949f-4069-b691-98505b622cc9,http://www.cidoc-crm.org/cidoc-crm/P67,2076d613-8da9-4e1a-83e1-7bd94d6e14d8,,
2d5f9830-949f-4069-b691-98505b622cc9,http://www.cidoc-crm.org/cidoc-crm/P67,ca5a1089-a81d-476b-994c-7c13a69b654c,,
2d5f9830-949f-4069-b691-98505b622cc9,http://www.cidoc-crm.org/cidoc-crm/P67,e37d2961-b154-4b76-ad59-e595667f5e4f,,
a3e25686-6d3f-48fa-8cdd-12fc15a00824,http://www.cidoc-crm.org/cidoc-crm/P67,32681849-1174-47bd-a2e7-3b644e71b3fb,,
6303a357-b8db-4308-9b7b-0d901e3eddde,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
d679a51a-e62f-43ca-93d9-21d5d2355387,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
1f70a8aa-4ecb-404d-972a-5c5980429d9a,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
d4414940-332a-4e14-9b28-6c6f9cdfa207,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
d2f4443a-6a4f-41e4-826d-3242140aad29,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
27fdec9d-3c2f-4b6e-af26-2b5060d4f801,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
1d55fe5d-ede9-4037-890d-104f59c71959,http://www.cidoc-crm.org/cidoc-crm/P67,902e9c49-bbd6-44c4-bed6-7c5744629b1d,,
08e3d4d3-9fd6-41c1-83ba-4b690c1656e4,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
e730359c-1d5d-446a-b841-18a0df9f6626,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
e730359c-1d5d-446a-b841-18a0df9f6626,http://www.cidoc-crm.org/cidoc-crm/P67,1abcf7a4-2f84-419a-a027-85e2a815f467,,
e730359c-1d5d-446a-b841-18a0df9f6626,http://www.cidoc-crm.org/cidoc-crm/P67,133d8064-06e9-4449-ad59-a18150763e2d,,
e730359c-1d5d-446a-b841-18a0df9f6626,http://www.cidoc-crm.org/cidoc-crm/P67,d1f2c087-d367-4659-aa53-01c924b2b1b9,,
e730359c-1d5d-446a-b841-18a0df9f6626,http://www.cidoc-crm.org/cidoc-crm/P67,abba8036-ce32-4486-8ca9-30a7b6f702ec,,
c3702636-1da0-4385-9521-63de78c24486,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
cdd59657-5ff9-47f3-bd82-d0f11ffdef01,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
cdd59657-5ff9-47f3-bd82-d0f11ffdef01,http://www.cidoc-crm.org/cidoc-crm/P67,abba8036-ce32-4486-8ca9-30a7b6f702ec,,
ff38c4e8-e941-44c1-a2c4-7730646255f6,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
ff38c4e8-e941-44c1-a2c4-7730646255f6,http://www.cidoc-crm.org/cidoc-crm/P67,abba8036-ce32-4486-8ca9-30a7b6f702ec,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,ec2ceea2-1f30-4535-af2a-d71a3d5f9bbb,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,abba8036-ce32-4486-8ca9-30a7b6f702ec,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,9f1219fa-a5de-4942-81a4-af9509464f4c,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,11ed4ec4-47db-4c99-860b-32926ed4c619,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,645afaf1-e747-4078-879e-345b5ce09231,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,4fd7ac86-3810-4537-95f2-5b0ff676319b,,
3f0fa3fc-e9ee-4183-8a5c-330b10dbc2b0,http://www.cidoc-crm.org/cidoc-crm/P67,e677396c-da90-4d7b-905f-154f7819412a,,
e8b1bde9-a9f9-45b0-9004-9e2d983990e1,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
3ef445dc-d99c-48ab-bf39-1716371ae892,http://www.cidoc-crm.org/cidoc-crm/P67,d1f2c087-d367-4659-aa53-01c924b2b1b9,,
0f0953d7-7ddc-4921-860b-69418197daf9,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
a2ba8520-0be2-4c08-b138-e91e8ecc2353,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
5ef08c7e-4726-44e1-b19d-2f0384265000,http://www.cidoc-crm.org/cidoc-crm/P67,1abcf7a4-2f84-419a-a027-85e2a815f467,,
11854488-606c-48d2-80f6-bb38b9882845,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
996e687f-de8a-44c6-9de8-241fc03c9058,http://www.cidoc-crm.org/cidoc-crm/P67,5f962b3b-d09e-490b-9666-838d2746b81b,,
573316d7-be08-4019-aa63-aa02d2b73ef7,http://www.cidoc-crm.org/cidoc-crm/P67,1abcf7a4-2f84-419a-a027-85e2a815f467,,
b0b09693-cb84-4232-b351-45f71a2bff49,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
3e322a26-63f3-4914-8b91-8e8be9e65fbc,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
e5d7d044-d7a5-4d22-a148-1799988dfb53,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
274c4983-de27-4843-8080-0cd19915c633,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
7acbbf1f-b4e7-411d-ac15-40e5eb9b073a,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
e678e78a-7bb1-4652-bef5-f0563107ef12,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
140778b0-55fa-4f99-89ab-ec05f278e6ac,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
c6ac49ea-c5f9-4df6-bf44-e493b19113b7,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
886c89d5-ac95-49ab-9975-0e917082adb5,http://www.cidoc-crm.org/cidoc-crm/P67,bbe49ced-e007-4503-9996-8209e98a948d,,
50aabff6-a21a-4932-b022-713000ef1243,http://www.cidoc-crm.org/cidoc-crm/P67,9de4cb9b-6cdb-4e59-a484-7986f405cc2e,,
8112a336-87c8-4116-8427-6cf3ffa1c947,http://www.cidoc-crm.org/cidoc-crm/P67,9de4cb9b-6cdb-4e59-a484-7986f405cc2e,,
a6d0f1c6-312c-40c5-9a78-5f55730cd24e,http://www.cidoc-crm.org/cidoc-crm/P67,9de4cb9b-6cdb-4e59-a484-7986f405cc2e,,
3b15cbeb-5649-410e-ba90-8601ba9bf89e,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
3b15cbeb-5649-410e-ba90-8601ba9bf89e,http://www.cidoc-crm.org/cidoc-crm/P67,1df0f2fc-deb7-4a63-a210-8165a3a8afd8,,
3b15cbeb-5649-410e-ba90-8601ba9bf89e,http://www.cidoc-crm.org/cidoc-crm/P67,fa9284d8-a1a7-4f2f-83b0-2cb475ed0461,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,767a04ce-8c11-4d62-aeea-0f3b22d6a4d7,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,7f98147a-e0bd-4162-bc27-5f618d75e7d7,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,1dd43167-dfe1-4e67-9449-93fc8af471f7,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,1e2b33cf-3b1a-4261-83a4-40ca5e978389,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,d2333566-ca21-4bf5-84b9-2a1c5e8d04c2,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,17d05a33-0007-497f-b559-29d4c48c0ed1,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,322d2fa2-61f0-4d2a-afba-0a27ab5c24bc,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,52697d09-d939-4f78-a774-f8ee886b4463,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,1df0f2fc-deb7-4a63-a210-8165a3a8afd8,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,fa9284d8-a1a7-4f2f-83b0-2cb475ed0461,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,e2ea8272-9e21-4038-b9b6-27bc17c608e7,,
23ec427b-1b96-46ae-a32d-638671d90e6d,http://www.cidoc-crm.org/cidoc-crm/P67,b870c7aa-f63e-4639-95d2-34030daec315,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,eb298e80-d551-4b36-be9e-41754dc294b9,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,d2333566-ca21-4bf5-84b9-2a1c5e8d04c2,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,17d05a33-0007-497f-b559-29d4c48c0ed1,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,322d2fa2-61f0-4d2a-afba-0a27ab5c24bc,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,1ee1c8fb-3571-452b-ac6b-2c5ec96f220c,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,1df0f2fc-deb7-4a63-a210-8165a3a8afd8,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,fa9284d8-a1a7-4f2f-83b0-2cb475ed0461,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,e2ea8272-9e21-4038-b9b6-27bc17c608e7,,
f1642aa2-72c5-4e47-b165-51cb545f364e,http://www.cidoc-crm.org/cidoc-crm/P67,b870c7aa-f63e-4639-95d2-34030daec315,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,767a04ce-8c11-4d62-aeea-0f3b22d6a4d7,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,7f98147a-e0bd-4162-bc27-5f618d75e7d7,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,1dd43167-dfe1-4e67-9449-93fc8af471f7,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,1e2b33cf-3b1a-4261-83a4-40ca5e978389,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,46fad557-edbd-47f7-b517-7e877109f62a,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,1ee1c8fb-3571-452b-ac6b-2c5ec96f220c,,
ef0646a2-2760-4df6-b0fc-1ec6a099a70c,http://www.cidoc-crm.org/cidoc-crm/P67,52697d09-d939-4f78-a774-f8ee886b4463,,
d1986ccb-6131-4b22-8318-c00f81589e24,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
d1986ccb-6131-4b22-8318-c00f81589e24,http://www.cidoc-crm.org/cidoc-crm/P67,1df0f2fc-deb7-4a63-a210-8165a3a8afd8,,
db3748e6-cf7f-4942-a83e-7b00da33567a,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
db3748e6-cf7f-4942-a83e-7b00da33567a,http://www.cidoc-crm.org/cidoc-crm/P67,7f98147a-e0bd-4162-bc27-5f618d75e7d7,,
db3748e6-cf7f-4942-a83e-7b00da33567a,http://www.cidoc-crm.org/cidoc-crm/P67,1dd43167-dfe1-4e67-9449-93fc8af471f7,,
db3748e6-cf7f-4942-a83e-7b00da33567a,http://www.cidoc-crm.org/cidoc-crm/P67,1e2b33cf-3b1a-4261-83a4-40ca5e978389,,
db3748e6-cf7f-4942-a83e-7b00da33567a,http://www.cidoc-crm.org/cidoc-crm/P67,d2333566-ca21-4bf5-84b9-2a1c5e8d04c2,,
db3748e6-cf7f-4942-a83e-7b00da33567a,http://www.cidoc-crm.org/cidoc-crm/P67,17d05a33-0007-497f-b559-29d4c48c0ed1,,
db3748e6-cf7f-4942-a83e-7b00da33567a,http://www.cidoc-crm.org/cidoc-crm/P67,1d616e46-3b26-4c5d-9f7e-c83413f53189,,
b5bcb3a4-4219-420a-9fa1-26ed33bd404d,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
b5bcb3a4-4219-420a-9fa1-26ed33bd404d,http://www.cidoc-crm.org/cidoc-crm/P67,52697d09-d939-4f78-a774-f8ee886b4463,,
b5bcb3a4-4219-420a-9fa1-26ed33bd404d,http://www.cidoc-crm.org/cidoc-crm/P67,e2ea8272-9e21-4038-b9b6-27bc17c608e7,,
b5bcb3a4-4219-420a-9fa1-26ed33bd404d,http://www.cidoc-crm.org/cidoc-crm/P67,9c4b9c1b-b0da-40ac-8a3f-a052b213d1d8,,
2373ee70-9d2b-4eda-8fc0-50f8e881df07,http://www.cidoc-crm.org/cidoc-crm/P67,eb298e80-d551-4b36-be9e-41754dc294b9,,
2373ee70-9d2b-4eda-8fc0-50f8e881df07,http://www.cidoc-crm.org/cidoc-crm/P67,7f571bae-4144-4b10-a233-d55b8ee547a5,,
2373ee70-9d2b-4eda-8fc0-50f8e881df07,http://www.cidoc-crm.org/cidoc-crm/P67,322d2fa2-61f0-4d2a-afba-0a27ab5c24bc,,
2373ee70-9d2b-4eda-8fc0-50f8e881df07,http://www.cidoc-crm.org/cidoc-crm/P67,ae99f77c-ae20-4f8d-9901-e198bdd3d882,,
2373ee70-9d2b-4eda-8fc0-50f8e881df07,http://www.cidoc-crm.org/cidoc-crm/P67,1ee1c8fb-3571-452b-ac6b-2c5ec96f220c,,
2373ee70-9d2b-4eda-8fc0-50f8e881df07,http://www.cidoc-crm.org/cidoc-crm/P67,e2ea8272-9e21-4038-b9b6-27bc17c608e7,,
